Address,Latitude,Longitude,Category,Incident
"Mangolpuri, New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," Commenting, touching girls in a bad manner  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Catcalls/Whistles," That guy use to stalk ma and kept on passing comments whenever he saw me. Because I stay in satyaniketan Si I couldn't avoid him.  
						  More Information »
« Less Information
"
"Janakpuri, New Delhi, Delhi, India",28.6116644,77.10516538026366,Catcalls/Whistles," Catcalls Commenting, Indecent exposure, and bad facial expressions  
						  More Information »
« Less Information
"
"New Delhi Metro Station, Ajmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Commenting," In metro, while I was travelling some guys in  a group were teasing me They were passing comments which were kind of disturbing.  
						  More Information »
« Less Information
"
"Ring Road, New Delhi, Delhi, India",28.5692373,77.1919093,Ogling/Facial Expressions/Staring," I was commented at  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Indecent exposure," guys masturbating,. scandalized  
						  More Information »
« Less Information
"
"Karol Bagh, New Delhi, Delhi, India",28.6408204,77.2114592,Touching /Groping," I was walking and someone tried to touch me in a very bad manner.  
						  More Information »
« Less Information
"
"Rajeev Chowk, Connaught Place, New Delhi, Delhi 110001, India",28.6314022,77.2193791,Ogling/Facial Expressions/Staring," General  
						  More Information »
« Less Information
"
"Sir Ganga Ram Hospital Marg, New Delhi, Delhi, India",28.6381566,77.1894345,Commenting," Some days back I saw an incident of chain snatching in front of Ganga Ram Hospital.  
						  More Information »
« Less Information
"
"South Moti Bagh, Mahatma Gandhi Road, Block A, Moti Bagh South, New Delhi, Delhi 110021, India",28.5826805,77.1696479,Catcalls/Whistles," guy followed me till my home and misbehaved right in front of my house  
						  More Information »
« Less Information
"
"Punjabi Bagh, New Delhi, Delhi, India",28.669427,77.1280011,Catcalls/Whistles," I was whistled at  
						  More Information »
« Less Information
"
"Central Market, Tilak Nagar, New Delhi, Delhi 110018, India",28.6138954,77.2090057,Catcalls/Whistles," I was whistled at  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Touching /Groping," i was touched inappropriately  
						  More Information »
« Less Information
"
"Nizamuddin, Nizamuddin West, New Delhi, Delhi, India",28.6138954,77.2090057,Chain Snatching / Robbery," 2 guys on a bike hit a girl on her back and snatched her gold charm  
						  More Information »
« Less Information
"
"D Block, Janakpuri Institutional Area, Janakpuri, New Delhi, Delhi 110058, India",28.6292748,77.0827141,Taking pictures," Boys standing near the seats of the girls makes indecent expressions (Bus route no. 879)  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Commenting," I was commented at  
						  More Information »
« Less Information
"
"Janakpuri District Center, Janakpuri, New Delhi, Delhi, India",28.6292748,77.0827141,Ogling/Facial Expressions/Staring," Catcalls Commenting and bad facial expressions  
						  More Information »
« Less Information
"
"Uttam Nagar, New Delhi, Delhi, India",28.61004665,77.06827710524222,Commenting," People passes bad comment on girls, on their dressing style!!  
						  More Information »
« Less Information
"
"New Delhi Metro Station, Ajmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Catcalls/Whistles," while walking towards he station, people standing outside the metro station made some lewd commens  
						  More Information »
« Less Information
"
"29, Institutional Area, Sector 32, Gurgaon, Haryana 122018, India",28.4446204,77.0427441,Commenting," Misbehavior of some boys, they passes vulgar comments on girls.  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Touching /Groping," I was standing in metro line and waiting for the metro to come and suddenly one man came from backside and started touching me.I stopped him...  
						  More Information »
« Less Information
"
"Kapashera, New Delhi, Delhi, India",28.5231419,77.08776554729158,Catcalls/Whistles," chasing on  a bike.  
						  More Information »
« Less Information
"
"Satya Medical Centre, Minto Bridge Colony, Barakhamba, New Delhi, Delhi 110092, India",28.6275195,77.228964,Catcalls/Whistles," I was crossing by the satya bridge, a boy called up and was masturbating and as sexually inviting  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Touching /Groping," he touched my breast and back  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Touching /Groping," that day it was very crowded and there was a guy who kept touching me. I tried to move away but he kept changing his place next to me.  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Ogling/Facial Expressions/Staring," A guy masturbating at the roadside and ogling. And in the bus touching inappropraitely  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Touching /Groping," I was touched/groped  
						  More Information »
« Less Information
"
"Lajpat Nagar, New Delhi, Delhi, India",28.5722338,77.24659548705208,Ogling/Facial Expressions/Staring," two bikes with four men came and surrounded me when i was coming from my class.  
						  More Information »
« Less Information
"
"Chanakyapuri, New Delhi, Delhi, India",28.5946775,77.1885212,Taking pictures," this guy stopped his car in front of me while i was walking towards the college and he clicked pictures. I couldn't do anything so I just hide...  
						  More Information »
« Less Information
"
"Connaught Place, New Delhi, Delhi, India",28.6314022,77.2193791,Touching /Groping," touched me at an inappropriate place  
						  More Information »
« Less Information
"
"Chanakyapuri, New Delhi, Delhi, India",28.5946775,77.1885212,Ogling/Facial Expressions/Staring," I was ogled and commented at.  
						  More Information »
« Less Information
"
"Rajendra Place, Dharamdas Shastri Marg, Rajinder Nagar, New Delhi, Delhi 110060, India",28.6357855,77.1841395,Ogling/Facial Expressions/Staring," staring making expressions, bus stop touching  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Touching /Groping," when we go in bus mostly the men comment on the girls.  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Taking pictures," staring at others and trying to touch (specially for young girls).  
						  More Information »
« Less Information
"
"Dtc Bus Terminal Road, Chatri Wala Kuan, Lado Sarai, New Delhi, Delhi 110016, India",28.5249193,77.1932557,Commenting," in bus, boys push and fall upon girls and try to get close, mostly men do such nonsense.  
						  More Information »
« Less Information
"
"Karol Bagh, New Delhi, Delhi, India",28.6408204,77.2114592,Catcalls/Whistles," In the road sides boys always use to commenting on girls or whistles.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," I was commented at  
						  More Information »
« Less Information
"
"Chandni Chowk, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," we went for a project with guys ogling at us.  
						  More Information »
« Less Information
"
"Chanakyapuri, New Delhi, Delhi, India",28.5946775,77.1885212,Indecent exposure," Witnessed a flasher in a car, a guy passed lewd comments while waiting at a metro station.  
						  More Information »
« Less Information
"
"DTC Bus Depot, Police Lines, Co-operative Group Housing Societies Pitampura, West Enclave, Pitampura, New Delhi, Delhi 110083, India",28.6999706,77.1255147,Ogling/Facial Expressions/Staring," A man touched some of my private parts, while I was travelling in the bus  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," I was travelling in this bus and a man came behind me and I felt his penis. I just pushed my elbow in his stomach and he moved forward.  
						  More Information »
« Less Information
"
"Mudrika Pharmacy, Block CB, Naraina Village, Naraina, New Delhi, Delhi 110028, India",28.6186074,77.1361678,Commenting," I was commented at  
						  More Information »
« Less Information
"
"Bus Lane, Dhaula Kuan Enclave 2, Dhaula Kuan, New Delhi, Delhi 110010, India",28.5918719,77.1617158,Commenting," I was commented at  
						  More Information »
« Less Information
"
"Jangpura, Jawaharlal Nehru Stadium, Pragati Vihar, New Delhi, Delhi 110014, India",28.5663824,77.1876322,Commenting," I was just passing through the station. I saw a group of guys who started commenting on me  
						  More Information »
« Less Information
"
"Bapu dham, Chanakyapuri, New Delhi, Delhi 110021, India",28.5946775,77.1885212,Commenting," I was commented at  
						  More Information »
« Less Information
"
"Janakpuri, New Delhi, Delhi, India",28.6116644,77.10516538026366,Catcalls/Whistles," following me and whistling when I was crossing the road while coming from tuitions.  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Commenting," when I  was on my way to the bus stop there was a group of boys who were commenting  
						  More Information »
« Less Information
"
"Chandni Chowk, New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," the places was very crowded that day and that guy had an opportunity to touch girls. It was very uncomfortable.  
						  More Information »
« Less Information
"
"Satya Niketan, Moti Bagh South, New Delhi, Delhi 110021, India",28.587576,77.16896555,Commenting," this was an incident at satya niketan on the foot over bridge where a person commented o the dressing sense of a girl  
						  More Information »
« Less Information
"
